timestamp,R,G,B,segment
2025-02-05-17-08-55-997,0,0,0,Pause
2025-02-05-17-08-56-015,0,0,0,Pause
2025-02-05-17-08-56-033,0,0,0,Pause
2025-02-05-17-08-56-049,0,0,0,Pause
2025-02-05-17-08-56-067,0,0,0,Pause
2025-02-05-17-08-56-085,0,0,0,Pause
2025-02-05-17-08-56-102,0,0,0,Pause
2025-02-05-17-08-56-121,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-138,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-156,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-174,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-191,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-208,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-226,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-244,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-260,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-279,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-296,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-314,66,220,5,Random: R=66,G=220,B=5
2025-02-05-17-08-56-332,0,0,0,Pause
2025-02-05-17-08-56-349,0,0,0,Pause
2025-02-05-17-08-56-367,0,0,0,Pause
2025-02-05-17-08-56-385,0,0,0,Pause
2025-02-05-17-08-56-403,0,0,0,Pause
2025-02-05-17-08-56-418,0,0,0,Pause
2025-02-05-17-08-56-437,0,0,0,Pause
2025-02-05-17-08-56-455,0,0,0,Pause
2025-02-05-17-08-56-473,0,0,0,Pause
2025-02-05-17-08-56-490,0,0,0,Pause
2025-02-05-17-08-56-508,0,0,0,Pause
2025-02-05-17-08-56-526,0,0,0,Pause
2025-02-05-17-08-56-544,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-561,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-578,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-596,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-614,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-631,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-649,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-667,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-684,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-701,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-719,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-738,81,110,196,Random: R=81,G=110,B=196
2025-02-05-17-08-56-757,0,0,0,Pause
2025-02-05-17-08-56-773,0,0,0,Pause
2025-02-05-17-08-56-790,0,0,0,Pause
2025-02-05-17-08-56-807,0,0,0,Pause
2025-02-05-17-08-56-825,0,0,0,Pause
2025-02-05-17-08-56-842,0,0,0,Pause
2025-02-05-17-08-56-860,0,0,0,Pause
2025-02-05-17-08-56-877,0,0,0,Pause
2025-02-05-17-08-56-895,0,0,0,Pause
2025-02-05-17-08-56-913,0,0,0,Pause
2025-02-05-17-08-56-930,0,0,0,Pause
2025-02-05-17-08-56-947,0,0,0,Pause
2025-02-05-17-08-56-965,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-56-982,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-000,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-018,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-034,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-052,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-070,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-086,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-104,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-122,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-139,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-158,0,106,74,Random: R=0,G=106,B=74
2025-02-05-17-08-57-176,0,0,0,Pause
2025-02-05-17-08-57-194,0,0,0,Pause
2025-02-05-17-08-57-212,0,0,0,Pause
2025-02-05-17-08-57-229,0,0,0,Pause
2025-02-05-17-08-57-246,0,0,0,Pause
2025-02-05-17-08-57-263,0,0,0,Pause
2025-02-05-17-08-57-282,0,0,0,Pause
2025-02-05-17-08-57-299,0,0,0,Pause
2025-02-05-17-08-57-317,0,0,0,Pause
2025-02-05-17-08-57-335,0,0,0,Pause
2025-02-05-17-08-57-352,0,0,0,Pause
2025-02-05-17-08-57-369,0,0,0,Pause
2025-02-05-17-08-57-388,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-404,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-422,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-440,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-457,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-474,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-491,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-509,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-527,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-545,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-562,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-579,214,73,114,Random: R=214,G=73,B=114
2025-02-05-17-08-57-599,0,0,0,Pause
2025-02-05-17-08-57-616,0,0,0,Pause
2025-02-05-17-08-57-634,0,0,0,Pause
2025-02-05-17-08-57-651,0,0,0,Pause
2025-02-05-17-08-57-669,0,0,0,Pause
2025-02-05-17-08-57-686,0,0,0,Pause
2025-02-05-17-08-57-704,0,0,0,Pause
2025-02-05-17-08-57-721,0,0,0,Pause
2025-02-05-17-08-57-739,0,0,0,Pause
2025-02-05-17-08-57-756,0,0,0,Pause
2025-02-05-17-08-57-774,0,0,0,Pause
2025-02-05-17-08-57-791,0,0,0,Pause
2025-02-05-17-08-57-809,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-826,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-844,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-862,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-879,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-896,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-914,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-932,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-949,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-966,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-57-984,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-58-002,97,186,215,Random: R=97,G=186,B=215
2025-02-05-17-08-58-022,0,0,0,Pause
2025-02-05-17-08-58-038,0,0,0,Pause
2025-02-05-17-08-58-056,0,0,0,Pause
2025-02-05-17-08-58-073,0,0,0,Pause
2025-02-05-17-08-58-091,0,0,0,Pause
2025-02-05-17-08-58-109,0,0,0,Pause
2025-02-05-17-08-58-126,0,0,0,Pause
2025-02-05-17-08-58-144,0,0,0,Pause
2025-02-05-17-08-58-160,0,0,0,Pause
2025-02-05-17-08-58-179,0,0,0,Pause
2025-02-05-17-08-58-197,0,0,0,Pause
2025-02-05-17-08-58-214,0,0,0,Pause
2025-02-05-17-08-58-233,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-249,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-266,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-284,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-301,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-319,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-336,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-354,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-372,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-389,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-407,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-425,130,142,220,Random: R=130,G=142,B=220
2025-02-05-17-08-58-443,0,0,0,Pause
2025-02-05-17-08-58-459,0,0,0,Pause
2025-02-05-17-08-58-476,0,0,0,Pause
2025-02-05-17-08-58-494,0,0,0,Pause
2025-02-05-17-08-58-512,0,0,0,Pause
2025-02-05-17-08-58-529,0,0,0,Pause
2025-02-05-17-08-58-546,0,0,0,Pause
2025-02-05-17-08-58-564,0,0,0,Pause
2025-02-05-17-08-58-581,0,0,0,Pause
2025-02-05-17-08-58-598,0,0,0,Pause
2025-02-05-17-08-58-616,0,0,0,Pause
2025-02-05-17-08-58-633,0,0,0,Pause
2025-02-05-17-08-58-652,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-668,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-686,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-704,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-721,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-738,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-756,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-773,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-791,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-808,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-826,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-842,21,115,202,Random: R=21,G=115,B=202
2025-02-05-17-08-58-862,0,0,0,Pause
2025-02-05-17-08-58-878,0,0,0,Pause
2025-02-05-17-08-58-896,0,0,0,Pause
2025-02-05-17-08-58-914,0,0,0,Pause
2025-02-05-17-08-58-931,0,0,0,Pause
2025-02-05-17-08-58-949,0,0,0,Pause
2025-02-05-17-08-58-965,0,0,0,Pause
2025-02-05-17-08-58-984,0,0,0,Pause
2025-02-05-17-08-59-001,0,0,0,Pause
2025-02-05-17-08-59-018,0,0,0,Pause
2025-02-05-17-08-59-036,0,0,0,Pause
2025-02-05-17-08-59-054,0,0,0,Pause
2025-02-05-17-08-59-070,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-089,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-106,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-124,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-140,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-157,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-175,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-191,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-209,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-227,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-243,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-261,171,126,107,Random: R=171,G=126,B=107
2025-02-05-17-08-59-281,0,0,0,Pause
2025-02-05-17-08-59-297,0,0,0,Pause
2025-02-05-17-08-59-314,0,0,0,Pause
2025-02-05-17-08-59-332,0,0,0,Pause
2025-02-05-17-08-59-349,0,0,0,Pause
2025-02-05-17-08-59-366,0,0,0,Pause
2025-02-05-17-08-59-384,0,0,0,Pause
2025-02-05-17-08-59-401,0,0,0,Pause
2025-02-05-17-08-59-419,0,0,0,Pause
2025-02-05-17-08-59-436,0,0,0,Pause
2025-02-05-17-08-59-455,0,0,0,Pause
2025-02-05-17-08-59-472,0,0,0,Pause
2025-02-05-17-08-59-488,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-505,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-523,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-541,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-560,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-578,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-595,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-613,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-630,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-647,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-665,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-683,168,213,72,Random: R=168,G=213,B=72
2025-02-05-17-08-59-702,0,0,0,Pause
2025-02-05-17-08-59-719,0,0,0,Pause
2025-02-05-17-08-59-737,0,0,0,Pause
2025-02-05-17-08-59-754,0,0,0,Pause
2025-02-05-17-08-59-771,0,0,0,Pause
2025-02-05-17-08-59-789,0,0,0,Pause
2025-02-05-17-08-59-808,0,0,0,Pause
2025-02-05-17-08-59-824,0,0,0,Pause
2025-02-05-17-08-59-842,0,0,0,Pause
2025-02-05-17-08-59-860,0,0,0,Pause
2025-02-05-17-08-59-878,0,0,0,Pause
2025-02-05-17-08-59-895,0,0,0,Pause
2025-02-05-17-08-59-913,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-08-59-930,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-08-59-949,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-08-59-965,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-08-59-983,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-09-00-000,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-09-00-018,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-09-00-034,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-09-00-053,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-09-00-070,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-09-00-087,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-09-00-106,4,104,110,Random: R=4,G=104,B=110
2025-02-05-17-09-00-126,0,0,0,Pause
2025-02-05-17-09-00-143,0,0,0,Pause
2025-02-05-17-09-00-160,0,0,0,Pause
2025-02-05-17-09-00-178,0,0,0,Pause
2025-02-05-17-09-00-196,0,0,0,Pause
2025-02-05-17-09-00-211,0,0,0,Pause
2025-02-05-17-09-00-229,0,0,0,Pause
2025-02-05-17-09-00-246,0,0,0,Pause
2025-02-05-17-09-00-264,0,0,0,Pause
2025-02-05-17-09-00-281,0,0,0,Pause
2025-02-05-17-09-00-299,0,0,0,Pause
2025-02-05-17-09-00-316,0,0,0,Pause
2025-02-05-17-09-00-335,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-353,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-371,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-388,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-405,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-422,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-440,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-458,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-475,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-493,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-509,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-527,110,237,94,Random: R=110,G=237,B=94
2025-02-05-17-09-00-547,0,0,0,Pause
2025-02-05-17-09-00-565,0,0,0,Pause
2025-02-05-17-09-00-582,0,0,0,Pause
2025-02-05-17-09-00-600,0,0,0,Pause
2025-02-05-17-09-00-618,0,0,0,Pause
2025-02-05-17-09-00-635,0,0,0,Pause
2025-02-05-17-09-00-652,0,0,0,Pause
2025-02-05-17-09-00-669,0,0,0,Pause
2025-02-05-17-09-00-687,0,0,0,Pause
2025-02-05-17-09-00-705,0,0,0,Pause
2025-02-05-17-09-00-722,0,0,0,Pause
2025-02-05-17-09-00-740,0,0,0,Pause
2025-02-05-17-09-00-757,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-776,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-792,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-809,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-827,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-844,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-862,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-879,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-897,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-914,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-931,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-949,174,56,199,Random: R=174,G=56,B=199
2025-02-05-17-09-00-968,0,0,0,Pause
2025-02-05-17-09-00-986,0,0,0,Pause
2025-02-05-17-09-01-004,0,0,0,Pause
2025-02-05-17-09-01-021,0,0,0,Pause
2025-02-05-17-09-01-039,0,0,0,Pause
2025-02-05-17-09-01-057,0,0,0,Pause
2025-02-05-17-09-01-074,0,0,0,Pause
2025-02-05-17-09-01-091,0,0,0,Pause
2025-02-05-17-09-01-109,0,0,0,Pause
2025-02-05-17-09-01-127,0,0,0,Pause
2025-02-05-17-09-01-145,0,0,0,Pause
2025-02-05-17-09-01-161,0,0,0,Pause
2025-02-05-17-09-01-180,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-197,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-214,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-231,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-247,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-266,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-284,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-301,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-318,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-334,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-352,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-370,49,138,168,Random: R=49,G=138,B=168
2025-02-05-17-09-01-390,0,0,0,Pause
2025-02-05-17-09-01-407,0,0,0,Pause
2025-02-05-17-09-01-425,0,0,0,Pause
2025-02-05-17-09-01-441,0,0,0,Pause
2025-02-05-17-09-01-459,0,0,0,Pause
2025-02-05-17-09-01-475,0,0,0,Pause
2025-02-05-17-09-01-493,0,0,0,Pause
2025-02-05-17-09-01-511,0,0,0,Pause
2025-02-05-17-09-01-529,0,0,0,Pause
2025-02-05-17-09-01-546,0,0,0,Pause
2025-02-05-17-09-01-563,0,0,0,Pause
2025-02-05-17-09-01-581,0,0,0,Pause
2025-02-05-17-09-01-600,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-616,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-634,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-652,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-669,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-685,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-702,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-720,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-737,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-755,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-772,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-789,80,226,252,Random: R=80,G=226,B=252
2025-02-05-17-09-01-808,0,0,0,Pause
2025-02-05-17-09-01-825,0,0,0,Pause
2025-02-05-17-09-01-843,0,0,0,Pause
2025-02-05-17-09-01-859,0,0,0,Pause
2025-02-05-17-09-01-876,0,0,0,Pause
2025-02-05-17-09-01-894,0,0,0,Pause
2025-02-05-17-09-01-911,0,0,0,Pause
2025-02-05-17-09-01-928,0,0,0,Pause
2025-02-05-17-09-01-946,0,0,0,Pause
2025-02-05-17-09-01-963,0,0,0,Pause
2025-02-05-17-09-01-981,0,0,0,Pause
2025-02-05-17-09-01-998,0,0,0,Pause
2025-02-05-17-09-02-016,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-034,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-051,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-069,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-087,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-102,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-120,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-137,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-155,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-173,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-190,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-207,170,208,24,Random: R=170,G=208,B=24
2025-02-05-17-09-02-227,0,0,0,Pause
2025-02-05-17-09-02-245,0,0,0,Pause
2025-02-05-17-09-02-262,0,0,0,Pause
2025-02-05-17-09-02-280,0,0,0,Pause
2025-02-05-17-09-02-298,0,0,0,Pause
2025-02-05-17-09-02-315,0,0,0,Pause
2025-02-05-17-09-02-334,0,0,0,Pause
2025-02-05-17-09-02-351,0,0,0,Pause
2025-02-05-17-09-02-369,0,0,0,Pause
2025-02-05-17-09-02-386,0,0,0,Pause
2025-02-05-17-09-02-403,0,0,0,Pause
2025-02-05-17-09-02-421,0,0,0,Pause
2025-02-05-17-09-02-440,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-456,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-475,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-492,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-510,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-526,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-544,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-562,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-579,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-597,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-614,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-632,131,111,210,Random: R=131,G=111,B=210
2025-02-05-17-09-02-653,0,0,0,Pause
2025-02-05-17-09-02-669,0,0,0,Pause
2025-02-05-17-09-02-686,0,0,0,Pause
2025-02-05-17-09-02-703,0,0,0,Pause
2025-02-05-17-09-02-720,0,0,0,Pause
2025-02-05-17-09-02-738,0,0,0,Pause
2025-02-05-17-09-02-756,0,0,0,Pause
2025-02-05-17-09-02-774,0,0,0,Pause
2025-02-05-17-09-02-791,0,0,0,Pause
2025-02-05-17-09-02-810,0,0,0,Pause
2025-02-05-17-09-02-826,0,0,0,Pause
2025-02-05-17-09-02-843,0,0,0,Pause
2025-02-05-17-09-02-860,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-02-876,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-02-895,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-02-913,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-02-929,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-02-947,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-02-965,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-02-983,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-03-001,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-03-018,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-03-035,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-03-052,177,190,183,Random: R=177,G=190,B=183
2025-02-05-17-09-03-072,0,0,0,Pause
2025-02-05-17-09-03-089,0,0,0,Pause
2025-02-05-17-09-03-107,0,0,0,Pause
2025-02-05-17-09-03-125,0,0,0,Pause
2025-02-05-17-09-03-143,0,0,0,Pause
2025-02-05-17-09-03-160,0,0,0,Pause
2025-02-05-17-09-03-178,0,0,0,Pause
2025-02-05-17-09-03-195,0,0,0,Pause
2025-02-05-17-09-03-212,0,0,0,Pause
2025-02-05-17-09-03-230,0,0,0,Pause
2025-02-05-17-09-03-249,0,0,0,Pause
2025-02-05-17-09-03-267,0,0,0,Pause
2025-02-05-17-09-03-285,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-302,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-319,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-336,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-354,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-372,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-389,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-406,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-423,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-441,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-458,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-475,164,114,42,Random: R=164,G=114,B=42
2025-02-05-17-09-03-496,0,0,0,Pause
2025-02-05-17-09-03-513,0,0,0,Pause
2025-02-05-17-09-03-531,0,0,0,Pause
2025-02-05-17-09-03-548,0,0,0,Pause
2025-02-05-17-09-03-567,0,0,0,Pause
2025-02-05-17-09-03-584,0,0,0,Pause
2025-02-05-17-09-03-600,0,0,0,Pause
2025-02-05-17-09-03-617,0,0,0,Pause
2025-02-05-17-09-03-635,0,0,0,Pause
2025-02-05-17-09-03-653,0,0,0,Pause
2025-02-05-17-09-03-670,0,0,0,Pause
2025-02-05-17-09-03-689,0,0,0,Pause
2025-02-05-17-09-03-706,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-724,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-741,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-757,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-776,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-792,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-811,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-828,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-846,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-864,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-881,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-899,250,255,182,Random: R=250,G=255,B=182
2025-02-05-17-09-03-919,0,0,0,Pause
2025-02-05-17-09-03-935,0,0,0,Pause
2025-02-05-17-09-03-952,0,0,0,Pause
2025-02-05-17-09-03-971,0,0,0,Pause
2025-02-05-17-09-03-988,0,0,0,Pause
2025-02-05-17-09-04-006,0,0,0,Pause
2025-02-05-17-09-04-023,0,0,0,Pause
2025-02-05-17-09-04-042,0,0,0,Pause
