2025-03-26 18:24:08,732 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:08,732 	 INFO 	 ||Character:  
2025-03-26 18:24:08,735 	 INFO 	 ||Reading signal 11, between rows (890, 958)
2025-03-26 18:24:08,735 	 INFO 	 ||Start: 890, End: 958
2025-03-26 18:24:08,754 	 INFO 	 ||Codeword: 00001011010
2025-03-26 18:24:08,754 	 INFO 	 ||Character: *
2025-03-26 18:24:08,768 	 INFO 	 Key 9, Colour R, Column 24
2025-03-26 18:24:08,840 	 INFO 	 |Reading key 9, column 24
2025-03-26 18:24:08,840 	 INFO 	 ||Reading signal 1, between rows (163, 231)
2025-03-26 18:24:08,840 	 INFO 	 ||Start: 163, End: 231
2025-03-26 18:24:08,860 	 INFO 	 ||Codeword: 11110010110
2025-03-26 18:24:08,860 	 INFO 	 ||Character: N
2025-03-26 18:24:08,873 	 INFO 	 ||Reading signal 2, between rows (236, 303)
2025-03-26 18:24:08,874 	 INFO 	 ||Start: 236, End: 303
2025-03-26 18:24:08,895 	 INFO 	 ||Codeword: 10010011010
2025-03-26 18:24:08,896 	 INFO 	 ||Character: 

2025-03-26 18:24:08,912 	 INFO 	 ||Reading signal 3, between rows (308, 376)
2025-03-26 18:24:08,912 	 INFO 	 ||Start: 308, End: 376
2025-03-26 18:24:08,935 	 INFO 	 ||Codeword: 11110101010
2025-03-26 18:24:08,936 	 INFO 	 ||Character: R
2025-03-26 18:24:08,940 	 INFO 	 ||Reading signal 4, between rows (381, 449)
2025-03-26 18:24:08,940 	 INFO 	 ||Start: 381, End: 449
2025-03-26 18:24:08,959 	 INFO 	 ||Codeword: 00110010000
2025-03-26 18:24:08,959 	 INFO 	 ||Character: H
2025-03-26 18:24:08,962 	 INFO 	 ||Reading signal 5, between rows (454, 521)
2025-03-26 18:24:08,962 	 INFO 	 ||Start: 454, End: 521
2025-03-26 18:24:08,980 	 INFO 	 ||Codeword: 00110011111
2025-03-26 18:24:08,980 	 INFO 	 ||Character: O
2025-03-26 18:24:08,983 	 INFO 	 ||Reading signal 6, between rows (526, 594)
2025-03-26 18:24:08,983 	 INFO 	 ||Start: 526, End: 594
2025-03-26 18:24:09,005 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:09,005 	 INFO 	 ||Character:  
2025-03-26 18:24:09,008 	 INFO 	 ||Reading signal 7, between rows (599, 666)
2025-03-26 18:24:09,008 	 INFO 	 ||Start: 599, End: 666
2025-03-26 18:24:09,030 	 INFO 	 ||Codeword: 11110011001
2025-03-26 18:24:09,030 	 INFO 	 ||Character: I
2025-03-26 18:24:09,033 	 INFO 	 ||Reading signal 8, between rows (672, 739)
2025-03-26 18:24:09,033 	 INFO 	 ||Start: 672, End: 739
2025-03-26 18:24:09,053 	 INFO 	 ||Codeword: 00110100011
2025-03-26 18:24:09,054 	 INFO 	 ||Character: S
2025-03-26 18:24:09,056 	 INFO 	 ||Reading signal 9, between rows (744, 812)
2025-03-26 18:24:09,056 	 INFO 	 ||Start: 744, End: 812
2025-03-26 18:24:09,080 	 INFO 	 ||Codeword: 00110011111
2025-03-26 18:24:09,080 	 INFO 	 ||Character: O
2025-03-26 18:24:09,083 	 INFO 	 ||Reading signal 10, between rows (817, 885)
2025-03-26 18:24:09,083 	 INFO 	 ||Start: 817, End: 885
2025-03-26 18:24:09,105 	 INFO 	 ||Codeword: 00100001001
2025-03-26 18:24:09,105 	 INFO 	 ||Character: A
2025-03-26 18:24:09,108 	 INFO 	 ||Reading signal 11, between rows (890, 958)
2025-03-26 18:24:09,108 	 INFO 	 ||Start: 890, End: 958
2025-03-26 18:24:09,127 	 INFO 	 ||Codeword: 00001011010
2025-03-26 18:24:09,128 	 INFO 	 ||Character: *
2025-03-26 18:24:09,131 	 INFO 	 Key 10, Colour G, Column 28
2025-03-26 18:24:09,203 	 INFO 	 |Reading key 10, column 28
2025-03-26 18:24:09,204 	 INFO 	 ||Reading signal 1, between rows (163, 231)
2025-03-26 18:24:09,204 	 INFO 	 ||Start: 163, End: 231
2025-03-26 18:24:09,223 	 INFO 	 ||Codeword: 11110011001
2025-03-26 18:24:09,223 	 INFO 	 ||Character: I
2025-03-26 18:24:09,227 	 INFO 	 ||Reading signal 2, between rows (236, 303)
2025-03-26 18:24:09,227 	 INFO 	 ||Start: 236, End: 303
2025-03-26 18:24:09,248 	 INFO 	 ||Codeword: 01110100110
2025-03-26 18:24:09,248 	 INFO 	 ||Character: V
2025-03-26 18:24:09,261 	 INFO 	 ||Reading signal 3, between rows (308, 376)
